Symbol,Name,corp_code,year_requested,reprt_requested,year_fetched,reprt_fetched,ok,final_fs,status,rows,message,used_source,file_cfs,file_ofs,exists_cfs,exists_ofs,http_status,attempt_log
088290,이원컴포텍,00409140,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\088290\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\088290\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
088290,이원컴포텍,00409140,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\088290\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\088290\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
088290,이원컴포텍,00409140,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\088290\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\088290\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
353810,이지바이오,01480568,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\353810\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\353810\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
353810,이지바이오,01480568,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\353810\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\353810\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
353810,이지바이오,01480568,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\353810\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\353810\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
353810,이지바이오,01480568,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\353810\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\353810\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
099750,이지케어텍,00490090,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\099750\raw_FS_2025Q2_11013_CFS.csv,Dart_Report\099750\raw_FS_2025Q2_11013_OFS.csv,True,False,,fiscal_month=3
099750,이지케어텍,00490090,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\099750\raw_FS_2025Q3_11012_CFS.csv,Dart_Report\099750\raw_FS_2025Q3_11012_OFS.csv,True,False,,fiscal_month=3
099750,이지케어텍,00490090,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\099750\raw_FS_2025Q4_11014_CFS.csv,Dart_Report\099750\raw_FS_2025Q4_11014_OFS.csv,True,False,,fiscal_month=3
099750,이지케어텍,00490090,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\099750\raw_FS_2025Q1_11011_CFS.csv,Dart_Report\099750\raw_FS_2025Q1_11011_OFS.csv,True,False,,fiscal_month=3
377330,이지트로닉스,01140837,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\377330\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\377330\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
377330,이지트로닉스,01140837,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\377330\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\377330\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
377330,이지트로닉스,01140837,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\377330\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\377330\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
377330,이지트로닉스,01140837,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\377330\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\377330\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
035810,이지홀딩스,00242378,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\035810\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\035810\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
035810,이지홀딩스,00242378,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\035810\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\035810\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
035810,이지홀딩스,00242378,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\035810\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\035810\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
035810,이지홀딩스,00242378,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\035810\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\035810\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
092130,이크레더블,00634728,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\092130\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\092130\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
092130,이크레더블,00634728,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\092130\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\092130\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
092130,이크레더블,00634728,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\092130\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\092130\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
092130,이크레더블,00634728,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\092130\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\092130\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
096040,이트론,00480756,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\096040\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\096040\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
096040,이트론,00480756,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\096040\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\096040\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
096040,이트론,00480756,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\096040\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\096040\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
096040,이트론,00480756,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\096040\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\096040\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
134060,이퓨쳐,00788737,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\134060\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\134060\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
134060,이퓨쳐,00788737,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\134060\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\134060\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
134060,이퓨쳐,00788737,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\134060\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\134060\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
134060,이퓨쳐,00788737,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\134060\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\134060\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
001840,이화공영,00145668,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\001840\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\001840\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
001840,이화공영,00145668,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\001840\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\001840\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
001840,이화공영,00145668,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\001840\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\001840\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
001840,이화공영,00145668,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\001840\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\001840\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
024810,이화전기공업,00145738,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\024810\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\024810\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
024810,이화전기공업,00145738,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\024810\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\024810\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
024810,이화전기공업,00145738,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\024810\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\024810\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
024810,이화전기공업,00145738,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\024810\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\024810\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
041830,인바디,00269922,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\041830\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\041830\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
041830,인바디,00269922,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\041830\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\041830\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
041830,인바디,00269922,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\041830\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\041830\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
041830,인바디,00269922,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\041830\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\041830\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
352940,인바이오,00367871,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\352940\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\352940\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
352940,인바이오,00367871,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\352940\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\352940\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
352940,인바이오,00367871,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\352940\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\352940\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
352940,인바이오,00367871,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\352940\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\352940\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
079950,인베니아,00409371,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\079950\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\079950\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
079950,인베니아,00409371,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\079950\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\079950\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
079950,인베니아,00409371,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\079950\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\079950\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
079950,인베니아,00409371,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\079950\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\079950\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
389470,인벤티지랩,01516456,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\389470\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\389470\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
389470,인벤티지랩,01516456,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\389470\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\389470\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
389470,인벤티지랩,01516456,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\389470\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\389470\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
389470,인벤티지랩,01516456,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\389470\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\389470\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
277410,인산가,01243161,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\277410\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\277410\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
277410,인산가,01243161,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\277410\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\277410\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
277410,인산가,01243161,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\277410\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\277410\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
277410,인산가,01243161,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\277410\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\277410\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
060150,인선이엔티,00375931,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\060150\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\060150\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
060150,인선이엔티,00375931,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\060150\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\060150\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
060150,인선이엔티,00375931,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\060150\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\060150\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
060150,인선이엔티,00375931,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\060150\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\060150\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
033230,인성정보,00229021,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\033230\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\033230\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
033230,인성정보,00229021,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\033230\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\033230\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
033230,인성정보,00229021,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\033230\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\033230\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
033230,인성정보,00229021,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\033230\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\033230\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
450520,인스웨이브,01222113,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\450520\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\450520\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
450520,인스웨이브,01222113,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\450520\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\450520\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
450520,인스웨이브,01222113,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\450520\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\450520\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
450520,인스웨이브,01222113,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\450520\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\450520\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
465480,인스피언,01284876,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\465480\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\465480\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
465480,인스피언,01284876,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\465480\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\465480\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
465480,인스피언,01284876,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\465480\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\465480\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
465480,인스피언,01284876,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\465480\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\465480\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
037330,인지디스플레,00265421,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\037330\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\037330\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
037330,인지디스플레,00265421,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\037330\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\037330\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
037330,인지디스플레,00265421,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\037330\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\037330\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
037330,인지디스플레,00265421,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\037330\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\037330\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
100030,인지소프트,00641171,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\100030\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\100030\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
100030,인지소프트,00641171,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\100030\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\100030\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
100030,인지소프트,00641171,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\100030\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\100030\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
100030,인지소프트,00641171,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\100030\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\100030\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
211050,인카금융서비스,01013694,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\211050\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\211050\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
211050,인카금융서비스,01013694,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\211050\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\211050\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
211050,인카금융서비스,01013694,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\211050\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\211050\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
211050,인카금융서비스,01013694,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\211050\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\211050\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
083640,인콘,00475976,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\083640\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\083640\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
083640,인콘,00475976,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\083640\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\083640\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
083640,인콘,00475976,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\083640\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\083640\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
083640,인콘,00475976,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\083640\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\083640\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
064090,인크레더블버즈,00390408,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\064090\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\064090\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
064090,인크레더블버즈,00390408,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\064090\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\064090\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
064090,인크레더블버즈,00390408,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\064090\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\064090\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
064090,인크레더블버즈,00390408,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\064090\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\064090\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
216050,인크로스,00819073,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\216050\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\216050\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
216050,인크로스,00819073,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\216050\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\216050\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
216050,인크로스,00819073,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\216050\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\216050\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
216050,인크로스,00819073,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\216050\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\216050\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
049070,인탑스,00226866,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\049070\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\049070\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
049070,인탑스,00226866,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\049070\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\049070\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
049070,인탑스,00226866,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\049070\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\049070\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
049070,인탑스,00226866,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\049070\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\049070\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
119610,인터로조,00604426,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\119610\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\119610\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
119610,인터로조,00604426,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\119610\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\119610\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
119610,인터로조,00604426,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\119610\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\119610\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
119610,인터로조,00604426,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\119610\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\119610\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
017250,인터엠,00145914,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\017250\raw_FS_2025Q4_11013_CFS.csv,Dart_Report\017250\raw_FS_2025Q4_11013_OFS.csv,True,False,,fiscal_month=9
017250,인터엠,00145914,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\017250\raw_FS_2025Q1_11012_CFS.csv,Dart_Report\017250\raw_FS_2025Q1_11012_OFS.csv,True,False,,fiscal_month=9
017250,인터엠,00145914,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\017250\raw_FS_2025Q2_11014_CFS.csv,Dart_Report\017250\raw_FS_2025Q2_11014_OFS.csv,True,False,,fiscal_month=9
017250,인터엠,00145914,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\017250\raw_FS_2025Q3_11011_CFS.csv,Dart_Report\017250\raw_FS_2025Q3_11011_OFS.csv,True,False,,fiscal_month=9
051370,인터플렉스,00369170,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\051370\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\051370\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
051370,인터플렉스,00369170,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\051370\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\051370\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
051370,인터플렉스,00369170,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\051370\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\051370\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
051370,인터플렉스,00369170,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\051370\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\051370\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
064290,인텍플러스,00479787,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\064290\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\064290\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
064290,인텍플러스,00479787,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\064290\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\064290\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
